compound_id|flavor_id|flavor_name
16746|72|berry
16746|79|jam
16746|81|fruity
16747|21|spicy
16747|451|dried fruit
16747|670|peppery
16749|17|oily
16749|34|rose
16749|44|sweet
16749|59|green
16749|176|leaf
16749|531|herbal
16749|632|natural
16750|1|celery
16750|8|caraway
16750|21|spicy
16750|44|sweet
16750|54|woody
16750|59|green
16750|414|cooling
16750|531|herbal
16753|17|oily
16753|33|floral
16753|44|sweet
16753|162|fresh
16753|551|jasmin
16753|847|watery
16754|33|floral
16754|35|violet
16754|54|woody
16754|81|fruity
16754|684|powdery
16754|839|vetiver
16763|33|floral
16763|44|sweet
16763|59|green
16763|81|fruity
16763|82|papaya
16763|553|juicy
16764|15|creamy
16764|21|spicy
16764|40|chocolate
16764|44|sweet
16764|45|vanilla
16764|64|rum
16764|108|smoky
16764|198|nutmeg
16764|269|alcoholic
16765|45|vanilla
16765|81|fruity
16801|463|eucalyptus
16801|531|herbal
16809|643|odorless
16813|33|floral
16813|37|balsam
16813|42|honey
16813|54|woody
16813|108|smoky
16813|229|spice
16813|528|heavy
16813|675|phenolic
16813|684|powdery
16813|750|sausage
16813|775|smoked
16814|72|berry
16814|600|medical
16814|675|phenolic
16815|15|creamy
16815|39|caramel
16815|40|chocolate
16815|44|sweet
16815|45|vanilla
16815|81|fruity
16816|45|vanilla
16816|610|mild
16817|15|creamy
16817|40|chocolate
16817|44|sweet
16817|45|vanilla
16817|612|milk
16828|33|floral
16828|59|green
16828|77|grape
16828|176|leaf
16829|44|sweet
16829|59|green
16829|81|fruity
16829|409|concord grape
16829|551|jasmin
16829|649|orange flower
16830|22|blossom
16830|49|orange
16830|610|mild
16830|633|neroli
16831|28|iris
16831|33|floral
16831|34|rose
16831|42|honey
16831|44|sweet
16831|49|orange
16831|77|grape
16832|78|grapefruit
16832|81|fruity
16833|81|fruity
16833|633|neroli
16833|673|petitgrain
16833|796|tangerine
16835|67|musty
16835|277|amber
16835|841|vine
16836|37|balsam
16836|72|berry
16836|81|fruity
16836|83|peach
16836|89|strawberry
16836|392|cinnamyl
16836|814|tropical
16837|21|spicy
16837|37|balsam
16837|44|sweet
16837|81|fruity
16837|140|cocoa
16838|37|balsam
16838|44|sweet
16838|81|fruity
16838|559|labdanum
16839|33|floral
16839|67|musty
16839|140|cocoa
16839|277|amber
16839|651|orchid
16840|27|hyacinth
16840|59|green
16840|481|fleafy
16841|74|cherry
16841|81|fruity
16841|83|peach
16841|96|almond
16842|21|spicy
16842|37|balsam
16842|388|chrysanthemum
16842|810|tolu
16843|31|lily
16843|33|floral
16843|59|green
16843|81|fruity
16843|112|animal
16843|630|narcissus
16844|44|sweet
16844|102|tobacco
16844|112|animal
16844|531|herbal
16845|59|green
16845|112|animal
16845|158|fecal
16845|526|hay
16845|541|indole
16845|551|jasmin
16845|856|ylang
16846|33|floral
16846|44|sweet
16846|45|vanilla
16846|98|nutty
16847|33|floral
16847|34|rose
16847|44|sweet
16847|59|green
16847|96|almond
16847|415|cortex
16848|42|honey
16848|49|orange
16848|68|earthy
16848|120|basil
16848|333|bois de rose
16848|720|rooty
16849|34|rose
16849|44|sweet
16849|59|green
16849|81|fruity
16849|249|wine
16849|484|foliage
16849|848|waxy
16851|24|gardenia
16851|33|floral
16851|54|woody
16851|59|green
16851|614|mimosa
16852|59|green
16852|80|mango
16852|81|fruity
16852|551|jasmin
16852|814|tropical
16853|33|floral
16853|44|sweet
16853|68|earthy
16853|72|berry
16853|81|fruity
16853|551|jasmin
16853|553|juicy
16854|33|floral
16854|42|honey
16854|44|sweet
16854|54|woody
16854|59|green
16854|71|banana
16854|85|pineapple
16854|791|sweaty
16854|848|waxy
16855|44|sweet
16855|59|green
16855|81|fruity
16855|140|cocoa
16855|848|waxy
16856|33|floral
16856|34|rose
16856|44|sweet
16856|59|green
16856|814|tropical
16856|848|waxy
16857|44|sweet
16857|249|wine
16857|441|deep
16857|531|herbal
16860|34|rose
16860|42|honey
16860|66|mushroom
16860|67|musty
16861|44|sweet
16861|68|earthy
16861|531|herbal
16862|33|floral
16862|44|sweet
16862|59|green
16862|69|apple
16862|84|pear
16862|848|waxy
16863|15|creamy
16863|17|oily
16863|66|mushroom
16863|68|earthy
16863|233|tallow
16863|848|waxy
16864|44|sweet
16864|69|apple
16864|81|fruity
16864|85|pineapple
16864|381|cheesy
16864|814|tropical
16865|17|oily
16865|21|spicy
16865|44|sweet
16865|59|green
16865|71|banana
16865|81|fruity
16865|141|coffee
16866|59|green
16866|77|grape
16866|81|fruity
16867|44|sweet
16867|81|fruity
16867|83|peach
16867|605|metallic
16867|848|waxy
16868|4|horseradish
16868|38|butterscotch
16868|91|tropica
16868|95|sulfurous
16868|98|nutty
16868|141|coffee
16869|95|sulfurous
16869|141|coffee
16869|165|garlic
16869|200|onion
16869|751|savory
16870|39|caramel
16870|44|sweet
16870|81|fruity
16870|123|bitter
16870|229|spice
16871|33|floral
16871|44|sweet
16871|54|woody
16871|81|fruity
16871|85|pineapple
16872|19|sour
16872|33|floral
16872|34|rose
16872|39|caramel
16872|44|sweet
16872|59|green
16872|69|apple
16872|81|fruity
16872|696|raisin
16873|13|butter
16873|39|caramel
16873|44|sweet
16873|81|fruity
16878|18|fatty
16878|44|sweet
16878|75|coconut
16878|83|peach
16878|434|dairy
16878|812|tonka
16878|814|tropical
16880|17|oily
16880|44|sweet
16880|75|coconut
16880|83|peach
16880|162|fresh
16880|164|fruit
16880|350|buttery
16880|605|metallic
16881|13|butter
16881|14|cheese
16881|15|creamy
16881|17|oily
16881|75|coconut
16881|83|peach
16910|15|creamy
16910|163|fried
16910|200|onion
16910|410|cooked
16910|613|milky
16912|44|sweet
16912|81|fruity
16912|346|buchu
16912|373|catty
16912|605|metallic
16912|790|sulfury
16912|814|tropical
16916|643|odorless
16935|54|woody
16935|250|wood
16937|790|sulfury
16953|54|woody
16953|57|meaty
16953|65|whiskey
16953|131|burnt
16953|262|acidic
16957|44|sweet
16957|72|berry
16957|81|fruity
16957|110|soapy
16957|277|amber
16958|34|rose
16958|453|dry
16958|512|grassy
16958|848|waxy
16958|850|weedy
16959|33|floral
16959|50|citrus
16959|182|mandarin
16959|271|aldehydic
16959|848|waxy
16961|57|meaty
16963|37|balsam
16963|44|sweet
16963|54|woody
16963|718|root
16963|744|sandalwood
16965|15|creamy
16965|59|green
16965|560|lactonic
16965|848|waxy
16966|69|apple
16966|70|apricot
16966|81|fruity
16966|83|peach
16966|85|pineapple
16971|57|meaty
16971|131|burnt
16972|5|vegetable
16972|58|leafy
16972|59|green
16985|15|creamy
16985|75|coconut
16985|81|fruity
16985|83|peach
16985|86|plum
16985|350|buttery
16985|434|dairy
16988|44|sweet
16988|54|woody
16988|453|dry
16988|684|powdery
16988|718|root
16988|743|sandal
16988|839|vetiver
17007|44|sweet
17007|59|green
17007|69|apple
17007|72|berry
17007|77|grape
17007|81|fruity
17007|84|pear
17007|249|wine
17007|709|ripe
17025|5|vegetable
17025|15|creamy
17025|59|green
17025|68|earthy
17026|131|burnt
17026|711|roasted
17029|131|burnt
17029|711|roasted
17037|54|woody
17037|202|orris
17037|245|warm
17037|453|dry
17040|131|burnt
17040|711|roasted
17121|123|bitter
17232|74|cherry
17232|81|fruity
17243|35|violet
17243|54|woody
17243|68|earthy
17243|88|raspberry
17243|202|orris
17243|245|warm
17243|531|herbal
17244|35|violet
17244|44|sweet
17244|54|woody
17244|72|berry
17244|79|jam
17244|88|raspberry
17251|50|citrus
17251|69|apple
17251|81|fruity
17251|97|hazelnut
17253|44|sweet
17253|69|apple
17253|71|banana
17253|74|cherry
17253|81|fruity
17253|85|pineapple
17255|14|cheese
17255|59|green
17255|68|earthy
17255|69|apple
17255|81|fruity
17255|110|soapy
17255|531|herbal
17256|81|fruity
17256|223|sharp
17256|252|acid
17256|381|cheesy
17256|828|valeric
17257|44|sweet
17257|59|green
17257|69|apple
17257|71|banana
17257|81|fruity
17257|88|raspberry
17263|44|sweet
17263|59|green
17263|81|fruity
17263|103|minty
17263|228|spearmint
17264|44|sweet
17264|81|fruity
17264|103|minty
17264|245|warm
17267|37|balsam
17267|44|sweet
17267|198|nutmeg
17267|249|wine
17267|618|moscato
17269|31|lily
17269|81|fruity
17269|123|bitter
17269|648|orange blossom
17270|59|green
17270|81|fruity
17270|512|grassy
17274|15|creamy
17274|18|fatty
17274|44|sweet
17274|199|oil
17274|434|dairy
17274|613|milky
17274|848|waxy
17286|3|cucumber
17286|18|fatty
17286|59|green
17286|81|fruity
17286|92|watermelon
17286|104|pepper
17286|159|fish
17286|697|raw
17287|44|sweet
17287|48|melon
17287|59|green
17287|81|fruity
17287|84|pear
17287|162|fresh
17287|848|waxy
17293|643|odorless
17298|18|fatty
17298|58|leafy
17298|59|green
17298|98|nutty
17300|72|berry
17300|81|fruity
17300|848|waxy
17350|54|woody
17350|250|wood
17354|21|spicy
17354|59|green
17354|171|green tea
17354|172|herb
17354|229|spice
17354|236|tea
17354|531|herbal
17364|33|floral
17364|54|woody
17365|50|citrus
17365|54|woody
17365|162|fresh
17365|166|gasoline
17365|226|solvent
17365|229|spice
17365|800|terpene
17372|54|woody
17372|59|green
17372|250|wood
17391|54|woody
17391|172|herb
17391|531|herbal
17393|21|spicy
17393|44|sweet
17393|54|woody
17393|229|spice
17393|250|wood
17393|453|dry
17393|520|guaiacwood
17393|684|powdery
17407|21|spicy
17407|37|balsam
17407|94|plastic
17407|119|balsamic
17407|195|must
17407|229|spice
17407|670|peppery
17407|800|terpene
17422|41|cinnamon
17422|54|woody
17422|229|spice
17422|531|herbal
17431|1|celery
17431|21|spicy
17431|44|sweet
17431|50|citrus
17431|54|woody
17431|59|green
17431|103|minty
17431|531|herbal
17454|54|woody
17454|453|dry
17455|54|woody
17455|172|herb
17455|229|spice
17455|250|wood
17455|531|herbal
17456|250|wood
17458|172|herb
17458|531|herbal
17464|49|orange
17464|50|citrus
17464|182|mandarin
17479|44|sweet
17479|50|citrus
17479|81|fruity
17479|84|pear
17479|85|pineapple
17544|37|balsam
17544|59|green
17544|68|earthy
17544|210|pine
17544|531|herbal
17545|54|woody
17545|172|herb
17545|250|wood
17545|531|herbal
17546|45|vanilla
17546|54|woody
17546|72|berry
17546|111|seedy
17546|135|camphor
17546|229|spice
17546|640|oak
17546|752|sawdust
17547|59|green
17547|135|camphor
17547|154|earth
17547|172|herb
17547|827|valerian
17548|54|woody
17548|59|green
17548|67|musty
17548|135|camphor
17548|154|earth
17548|600|medical
17549|30|lavender
17549|54|woody
17549|135|camphor
17549|164|fruit
17549|210|pine
17549|213|pungent
17549|242|turpentine
17550|54|woody
17550|59|green
17550|69|apple
17550|135|camphor
17550|210|pine
17550|718|root
17550|827|valerian
17557|44|sweet
17557|81|fruity
17557|292|apple skin
17557|472|fermented
17557|854|winey
17558|42|honey
17559|33|floral
17559|59|green
17559|72|berry
17559|81|fruity
17559|550|jammy
17560|17|oily
17560|18|fatty
17560|44|sweet
17560|49|orange
17560|59|green
17560|176|leaf
17560|848|waxy
17561|33|floral
17561|34|rose
17561|44|sweet
17561|59|green
17561|70|apricot
17561|81|fruity
17561|83|peach
17562|44|sweet
17562|59|green
17562|81|fruity
17562|88|raspberry
17562|89|strawberry
17562|162|fresh
17570|15|creamy
17570|17|oily
17570|18|fatty
17570|59|green
17570|107|fishy
17570|423|cucumber seed
17570|453|dry
17570|742|salt
17570|848|waxy
17571|5|vegetable
17571|44|sweet
17571|59|green
17571|81|fruity
17573|18|fatty
17573|59|green
17573|81|fruity
17574|33|floral
17574|81|fruity
17575|7|tomato
17575|10|fennel
17575|48|melon
17575|59|green
17575|84|pear
17575|176|leaf
17575|605|metallic
17575|814|tropical
17576|59|green
17576|64|rum
17576|81|fruity
17577|59|green
17577|69|apple
17577|81|fruity
17577|84|pear
17578|59|green
17578|69|apple
17578|71|banana
17578|81|fruity
17578|85|pineapple
17578|142|cognac
17579|59|green
17579|69|apple
17579|71|banana
17579|77|grape
17579|84|pear
17579|848|waxy
17580|58|leafy
17580|59|green
17580|69|apple
17580|81|fruity
17580|84|pear
17580|162|fresh
17580|848|waxy
17581|17|oily
17581|59|green
17581|236|tea
17581|301|banana peel
17581|424|cucumber skin
17581|602|melon rind
17582|44|sweet
17582|59|green
17582|69|apple
17582|81|fruity
17582|84|pear
17582|162|fresh
17582|172|herb
17583|59|green
17583|69|apple
17583|81|fruity
17583|85|pineapple
17583|162|fresh
17583|814|tropical
17584|5|vegetable
17584|59|green
17584|68|earthy
17584|71|banana
17584|415|cortex
17584|531|herbal
17585|59|green
17585|81|fruity
17585|84|pear
17586|34|rose
17586|42|honey
17586|44|sweet
17586|59|green
17586|205|pea
17586|307|beany
17586|558|kiwi
17586|814|tropical
17586|848|waxy
17625|103|minty
17625|135|camphor
17627|18|fatty
17627|81|fruity
17627|85|pineapple
17635|5|vegetable
17635|67|musty
17635|81|fruity
17635|95|sulfurous
17635|200|onion
17635|605|metallic
17635|814|tropical
17641|81|fruity
17641|119|balsamic
17641|295|arrack
17641|362|caramellic
17641|736|rummy
17660|323|bland
17698|21|spicy
17698|23|carnation
17698|44|sweet
17698|45|vanilla
17699|21|spicy
17699|41|cinnamon
17699|566|leather
17707|123|bitter
17709|123|bitter
17712|123|bitter
17730|93|alcohol
17730|323|bland
17797|59|green
17797|223|sharp
17798|59|green
17810|4|horseradish
17810|59|green
17810|123|bitter
17810|507|gooseberry
17810|846|watercress
18000|59|green
18000|66|mushroom
18000|68|earthy
18000|531|herbal
18000|848|waxy
18001|3|cucumber
18001|34|rose
18001|49|orange
18001|81|fruity
18001|848|waxy
18002|33|floral
18002|40|chocolate
18002|44|sweet
18002|59|green
18002|300|azalea
18002|408|clover
18002|531|herbal
18003|37|balsam
18003|40|chocolate
18003|102|tobacco
18003|112|animal
18011|33|floral
18011|34|rose
18011|81|fruity
18011|123|bitter
18011|162|fresh
18011|814|tropical
18011|848|waxy
18012|34|rose
18012|44|sweet
18012|69|apple
18012|81|fruity
18012|88|raspberry
18012|164|fruit
18012|814|tropical
18012|848|waxy
18078|6|potato
18078|7|tomato
18078|59|green
18078|593|malty
18078|790|sulfury
18089|44|sweet
18089|59|green
18089|460|ethereal
18089|531|herbal
18089|848|waxy
18135|643|odorless
18145|17|oily
18145|44|sweet
18145|59|green
18145|75|coconut
18145|81|fruity
18145|85|pineapple
18145|110|soapy
18148|33|floral
18148|35|violet
18148|44|sweet
18148|54|woody
18148|545|ionone
18148|814|tropical
18209|35|violet
18209|59|green
18209|66|mushroom
18209|68|earthy
18209|176|leaf
18209|632|natural
18358|40|chocolate
18358|140|cocoa
18358|157|fat
18358|224|smoke
18358|294|aromatic
18358|438|dark
18360|59|green
18360|165|garlic
18360|200|onion
18361|95|sulfurous
18362|75|coconut
18365|1|celery
18365|44|sweet
18365|81|fruity
18365|83|peach
18366|81|fruity
18366|790|sulfury
18367|18|fatty
18367|59|green
18367|81|fruity
18367|83|peach
18367|551|jasmin
18377|54|woody
18377|59|green
18377|69|apple
18377|71|banana
18377|92|watermelon
18377|176|leaf
18378|44|sweet
18378|59|green
18378|71|banana
18378|81|fruity
18378|142|cognac
18378|848|waxy
18397|59|green
18397|142|cognac
18397|404|clean
18397|531|herbal
18397|632|natural
18397|848|waxy
18432|33|floral
18432|81|fruity
18432|84|pear
18432|127|box tree
18432|661|passion fruit
18432|814|tropical
18433|81|fruity
18433|95|sulfurous
18433|654|overripe fruit
18433|661|passion fruit
18433|814|tropical
18434|81|fruity
18434|95|sulfurous
18434|661|passion fruit
18434|814|tropical
18444|34|rose
18444|42|honey
18444|69|apple
18444|322|blackcurrant
18444|380|chamomile
18444|531|herbal
18447|44|sweet
18447|601|mellow
18447|658|palmarosa
18447|701|red rose
18448|33|floral
18448|34|rose
18448|81|fruity
18448|477|fine
18455|33|floral
18455|39|caramel
18455|44|sweet
18455|72|berry
18455|81|fruity
18455|88|raspberry
18455|814|tropical
18455|818|tutti frutti
18462|44|sweet
18462|162|fresh
18462|404|clean
18462|563|laundered cloths
18462|848|waxy
18488|252|acid
18488|323|bland
18488|610|mild
18488|689|propionic
18606|71|banana
18606|81|fruity
18606|460|ethereal
18690|21|spicy
18690|103|minty
18690|531|herbal
18754|21|spicy
18754|59|green
18754|69|apple
18754|81|fruity
18754|89|strawberry
18754|814|tropical
18754|848|waxy
18755|40|chocolate
18755|59|green
18755|81|fruity
18755|140|cocoa
18755|164|fruit
18756|17|oily
18756|44|sweet
18756|59|green
18756|81|fruity
18756|85|pineapple
18756|460|ethereal
18756|814|tropical
18757|44|sweet
18757|59|green
18757|69|apple
18757|72|berry
18757|81|fruity
18757|155|ester
18757|848|waxy
18758|44|sweet
18758|70|apricot
18758|71|banana
18758|81|fruity
18758|366|cashew
18758|531|herbal
18759|59|green
18759|81|fruity
18759|142|cognac
18759|848|waxy
18767|44|sweet
18767|81|fruity
18767|95|sulfurous
18779|643|odorless
18861|643|odorless
18954|18|fatty
18954|39|caramel
18954|44|sweet
18954|75|coconut
18954|81|fruity
18954|83|peach
18954|785|strong
18989|17|oily
18989|44|sweet
18989|54|woody
18989|81|fruity
18989|85|pineapple
18989|553|juicy
18989|709|ripe
19069|33|floral
19069|81|fruity
19076|59|green
19076|81|fruity
19076|460|ethereal
19076|814|tropical
19078|81|fruity
19078|95|sulfurous
19140|30|lavender
19140|44|sweet
19140|50|citrus
19140|54|woody
19140|59|green
19140|164|fruit
19140|317|bergamot
19144|95|sulfurous
19144|165|garlic
19144|200|onion
19148|323|bland
19211|39|caramel
19211|44|sweet
19211|64|rum
19211|139|chemical
19211|213|pungent
19211|273|alliaceous
19211|444|diffusive
19217|5|vegetable
19222|18|fatty
19222|49|orange
19222|50|citrus
19222|78|grapefruit
19247|33|floral
19247|59|green
19247|67|musty
19247|162|fresh
19247|432|cyclamen
19247|706|rhubarb
19253|44|sweet
19253|70|apricot
19253|81|fruity
19253|85|pineapple
19253|215|rancid
19253|226|solvent
19253|791|sweaty
19254|44|sweet
19254|81|fruity
19254|85|pineapple
19254|156|ether
19254|164|fruit
19254|213|pungent
19254|459|estery
19254|709|ripe
19255|44|sweet
19255|69|apple
19255|71|banana
19255|72|berry
19255|81|fruity
19255|83|peach
19255|84|pear
19255|85|pineapple
19265|44|sweet
19265|50|citrus
19265|54|woody
19265|162|fresh
19265|488|freesia
19265|848|waxy
19305|44|sweet
19305|68|earthy
19305|495|fungal
19352|33|floral
19352|42|honey
19352|44|sweet
19352|81|fruity
19352|98|nutty
19423|350|buttery
19425|81|fruity
19426|1|celery
19426|4|horseradish
19426|5|vegetable
19426|11|herbaceous
19426|18|fatty
19426|21|spicy
19426|33|floral
19426|50|citrus
19426|54|woody
19426|57|meaty
19426|59|green
19426|63|wine_like
19426|68|earthy
19426|81|fruity
19426|98|nutty
19426|165|garlic
19426|200|onion
19426|273|alliaceous
19426|456|egg
19442|187|menthol
19444|105|medicinal
19444|186|medicine
19450|514|greasy
19451|85|pineapple
19451|162|fresh
19452|85|pineapple
19452|162|fresh
19457|95|sulfurous
19457|141|coffee
19457|217|roast
19457|231|sulfur
19457|711|roasted
19458|39|caramel
19458|44|sweet
19459|119|balsamic
19460|75|coconut
19460|807|toasted
19460|812|tonka
19463|18|fatty
19463|57|meaty
19463|95|sulfurous
19463|131|burnt
19463|157|fat
19463|165|garlic
19463|231|sulfur
19463|711|roasted
19463|790|sulfury
19477|14|cheese
19477|42|honey
19477|81|fruity
19477|262|acidic
19491|68|earthy
19491|98|nutty
19491|131|burnt
19491|711|roasted
19502|33|floral
19502|44|sweet
19502|68|earthy
19503|13|butter
19503|17|oily
19503|18|fatty
19504|7|tomato
19504|14|cheese
19504|66|mushroom
19504|223|sharp
19504|264|acrid
19504|472|fermented
19504|709|ripe
19504|790|sulfury
19505|59|green
19507|18|fatty
19507|610|mild
19508|18|fatty
19508|610|mild
19509|18|fatty
19509|610|mild
19510|643|odorless
19512|17|oily
19512|18|fatty
19512|848|waxy
19517|5|vegetable
19517|11|herbaceous
19517|14|cheese
19517|18|fatty
19517|21|spicy
19517|33|floral
19517|50|citrus
19517|54|woody
19517|57|meaty
19517|59|green
19517|63|wine_like
19517|66|mushroom
19517|68|earthy
19517|81|fruity
19517|98|nutty
19517|495|fungal
19517|848|waxy
19525|323|bland
19539|33|floral
19539|77|grape
19539|633|neroli
19540|72|berry
19540|77|grape
19540|81|fruity
19540|86|plum
19540|709|ripe
19548|643|odorless
19549|50|citrus
19638|54|woody
19638|58|leafy
19638|59|green
19638|277|amber
19638|531|herbal
19684|97|hazelnut
19684|131|burnt
19687|97|hazelnut
19687|211|popcorn
19687|711|roasted
19688|39|caramel
19688|97|hazelnut
19688|98|nutty
19688|711|roasted
19729|59|green
19729|98|nutty
19732|54|woody
19732|55|bacon
19732|224|smoke
19732|675|phenolic
19745|186|medicine
19748|6|potato
19748|68|earthy
19748|98|nutty
19748|104|pepper
19748|312|bell
19748|697|raw
19749|5|vegetable
19749|112|animal
19749|141|coffee
19749|165|garlic
19749|200|onion
19749|231|sulfur
19757|59|green
19757|104|pepper
19757|312|bell
19762|97|hazelnut
19762|131|burnt
19762|140|cocoa
19764|57|meaty
19764|68|earthy
19764|98|nutty
19764|154|earth
19764|711|roasted
19769|59|green
19769|98|nutty
19783|59|green
19783|80|mango
19783|81|fruity
19791|57|meaty
19791|67|musty
19791|98|nutty
19846|98|nutty
19846|711|roasted
19847|96|almond
19847|97|hazelnut
19847|99|peanut
19847|711|roasted
19848|98|nutty
19848|711|roasted
19852|5|vegetable
19852|98|nutty
19852|196|mustard
19852|639|nut skin
19852|711|roasted
19852|762|shellfish
19852|845|wasabi
19856|15|creamy
19856|18|fatty
19856|157|fat
19856|383|chicken
19856|610|mild
19856|848|waxy
19857|81|fruity
19857|95|sulfurous
19857|231|sulfur
19857|814|tropical
19863|5|vegetable
19863|48|melon
19863|58|leafy
19863|59|green
19863|95|sulfurous
19863|104|pepper
19863|605|metallic
19869|643|odorless
19870|44|sweet
19870|50|citrus
19870|69|apple
19870|74|cherry
19870|81|fruity
19870|328|blueberry
19871|21|spicy
19871|44|sweet
19871|59|green
19871|81|fruity
19871|360|cantaloupe rind
19871|520|guaiacwood
19871|814|tropical
19871|848|waxy
19876|123|bitter
19876|643|odorless
19881|39|caramel
19881|81|fruity
19881|123|bitter
19881|531|herbal
19881|848|waxy
19882|34|rose
19882|49|orange
19882|50|citrus
19882|85|pineapple
19882|110|soapy
19882|162|fresh
19882|199|oil
19882|404|clean
19882|563|laundered cloths
19882|848|waxy
19884|17|oily
19884|75|coconut
19884|81|fruity
19884|83|peach
19884|162|fresh
19887|48|melon
19889|33|floral
19889|44|sweet
19889|49|orange
19889|59|green
19889|69|apple
19889|70|apricot
19889|74|cherry
19889|77|grape
19889|81|fruity
19889|84|pear
19889|88|raspberry
19889|245|warm
19890|44|sweet
19890|460|ethereal
19894|9|clove
19894|21|spicy
19894|55|bacon
19894|108|smoky
19894|229|spice
19894|675|phenolic
19895|67|musty
19895|68|earthy
19902|643|odorless
19903|213|pungent
19904|95|sulfurous
19905|13|butter
19905|59|green
19905|512|grassy
19912|34|rose
19912|64|rum
19912|81|fruity
19912|249|wine
19912|632|natural
19912|814|tropical
19912|848|waxy
19913|5|vegetable
19913|35|violet
19913|44|sweet
19913|48|melon
19913|59|green
19913|81|fruity
19913|84|pear
19913|848|waxy
19914|44|sweet
19914|62|brandy
19914|70|apricot
19914|71|banana
19914|81|fruity
19914|84|pear
19914|157|fat
19914|164|fruit
19914|249|wine
19914|848|waxy
19916|57|meaty
19916|95|sulfurous
19916|184|meat
19916|561|lamb
19918|5|vegetable
19918|56|beef
19918|57|meaty
19918|95|sulfurous
19918|99|peanut
19918|104|pepper
19918|144|cooked meat
19918|200|onion
19918|238|thiamin
19918|711|roasted
19920|57|meaty
19920|200|onion
19920|219|roasted meat
19920|711|roasted
19920|754|scallion
19920|790|sulfury
19925|44|sweet
19925|81|fruity
19925|85|pineapple
19925|359|candy
19925|814|tropical
19925|848|waxy
19927|44|sweet
19927|70|apricot
19927|71|banana
19927|72|berry
19927|81|fruity
19927|85|pineapple
19927|142|cognac
19927|497|fusel
19927|848|waxy
19928|44|sweet
19928|59|green
19928|71|banana
19928|81|fruity
19928|85|pineapple
19928|117|apple peel
19928|164|fruit
19928|848|waxy
19929|18|fatty
19929|44|sweet
19929|64|rum
19929|81|fruity
19929|85|pineapple
19929|142|cognac
19929|295|arrack
19929|460|ethereal
19929|814|tropical
19930|72|berry
19930|81|fruity
19930|85|pineapple
19930|164|fruit
19930|249|wine
19931|44|sweet
19931|59|green
19931|162|fresh
19931|292|apple skin
19931|301|banana peel
19931|686|privet
19931|848|waxy
19932|59|green
19932|69|apple
19932|81|fruity
19932|84|pear
19932|430|cut grass
19932|431|cut privet
19933|5|vegetable
19933|44|sweet
19933|59|green
19933|162|fresh
19933|223|sharp
19933|512|grassy
19933|848|waxy
19934|44|sweet
19934|59|green
19934|69|apple
19934|71|banana
19934|81|fruity
19934|162|fresh
19934|512|grassy
19935|44|sweet
19935|54|woody
19935|67|musty
19935|102|tobacco
19935|176|leaf
19935|236|tea
19937|33|floral
19937|34|rose
19937|42|honey
19937|44|sweet
19937|81|fruity
19937|814|tropical
19937|848|waxy
19938|31|lily
19938|59|green
19938|722|rose acetate
19938|848|waxy
19942|16|hop_oil
19942|48|melon
19942|59|green
19942|65|whiskey
19942|70|apricot
19942|71|banana
19942|81|fruity
19942|82|papaya
19942|84|pear
19942|91|tropica
19946|33|floral
19946|54|woody
19946|60|wintergreen
19946|102|tobacco
19946|110|soapy
19946|123|bitter
19946|531|herbal
19946|605|metallic
19946|651|orchid
19947|33|floral
19947|59|green
19947|81|fruity
19947|86|plum
19947|212|prune
19947|531|herbal
19948|44|sweet
19948|54|woody
19948|176|leaf
19948|190|mint
19948|207|peppermint
19948|814|tropical
19949|17|oily
19949|50|citrus
19949|59|green
19949|162|fresh
19949|570|lemon peel
19949|848|waxy
19956|344|brown
19956|751|savory
19957|59|green
19957|95|sulfurous
19957|165|garlic
19957|200|onion
19962|18|fatty
19962|44|sweet
19962|76|cranberry
19962|81|fruity
19962|164|fruit
19965|59|green
19965|68|earthy
19965|95|sulfurous
19965|131|burnt
19965|321|blackberry
19969|44|sweet
19969|81|fruity
19969|162|fresh
19969|201|orange peel
19970|50|citrus
19970|59|green
19970|81|fruity
19970|157|fat
19970|162|fresh
19970|201|orange peel
19970|225|soap
19975|44|sweet
19975|59|green
19975|69|apple
19975|71|banana
19975|81|fruity
19975|814|tropical
19976|85|pineapple
19976|509|grape skin
19976|814|tropical
19977|44|sweet
19977|59|green
19977|64|rum
19977|72|berry
19977|81|fruity
19977|123|bitter
19977|460|ethereal
19978|15|creamy
19978|66|mushroom
19978|81|fruity
19978|472|fermented
19978|848|waxy
19979|643|odorless
19981|323|bland
19987|5|vegetable
19987|11|herbaceous
19987|18|fatty
19987|21|spicy
19987|33|floral
19987|50|citrus
19987|54|woody
19987|57|meaty
19987|59|green
19987|63|wine_like
19987|68|earthy
19987|70|apricot
19987|81|fruity
19987|98|nutty
19990|100|walnut
19991|24|gardenia
19991|44|sweet
19991|59|green
19991|81|fruity
19991|110|soapy
19991|123|bitter
19991|164|fruit
19991|404|clean
19991|814|tropical
19991|848|waxy
19992|33|floral
19992|34|rose
19992|35|violet
19992|50|citrus
19992|58|leafy
19992|59|green
19993|44|sweet
19993|74|cherry
19993|81|fruity
19993|123|bitter
19993|261|acetophenone
19994|643|odorless
19997|21|spicy
19997|44|sweet
19997|81|fruity
19997|249|wine
19997|610|mild
19998|44|sweet
19998|49|orange
19998|123|bitter
19998|210|pine
19998|540|incense
19998|646|olibanum
20000|9|clove
20000|44|sweet
20000|675|phenolic
20001|44|sweet
20001|81|fruity
20001|249|wine
20008|34|rose
